user_id,age,salary,department,city,gender
U0583,41.0,71857.85,Engineering,Tokyo,Male
U0584,34.0,65572.71,Engineering,London,Male
U0585,33.0,76000.37,HR,Tokyo,Female
U0586,34.0,73177.28,Engineering,Paris,Male
U0587,31.0,55332.15,HR,Tokyo,Female
U0588,54.0,118227.61,Marketing,London,Male
U0589,37.0,77028.95,Sales,Tokyo,Female
U0590,56.0,114687.05,Sales,London,Male
U0591,,42850.68,Marketing,Tokyo,Female
U0592,26.0,51934.61,Sales,Tokyo,Female
U0593,47.0,86259.09,Marketing,New York,Male
U0594,32.0,44594.48,Marketing,New York,Female
U0595,28.0,53202.08,Marketing,Tokyo,Female
U0596,31.0,60778.48,Sales,New York,Female
U0597,55.0,111372.89,HR,New York,Female
U0598,24.0,60121.55,Marketing,Paris,Female
U0599,29.0,51477.15,Engineering,London,Male
U0600,52.0,100322.48,Sales,London,Female
U0601,32.0,71661.78,Marketing,Paris,Male
U0602,28.0,48474.78,Marketing,Tokyo,Female
U0603,23.0,47537.5,Engineering,New York,Male
U0604,27.0,49917.18,HR,London,Female
U0605,53.0,103563.76,HR,Paris,Female
U0606,41.0,89581.45,HR,London,Female
U0607,55.0,106265.47,Marketing,Tokyo,Male
U0608,37.0,81907.44,Marketing,Paris,Male
U0609,46.0,72475.67,Marketing,Tokyo,Female
U0610,33.0,51703.85,Sales,Tokyo,Female
U0611,28.0,32818.0,Engineering,Paris,Male
U0612,38.0,64342.29,Marketing,London,Female
U0613,32.0,82568.44,Engineering,New York,Male
U0614,27.0,53824.64,Engineering,New York,Male
U0615,44.0,80786.97,HR,Paris,Male
U0616,48.0,103828.07,Sales,New York,Male
U0617,27.0,63240.11,Marketing,Tokyo,Male
U0618,59.0,105791.52,HR,London,Female
U0619,23.0,70982.0,HR,Paris,Female
U0620,43.0,88763.31,Marketing,Tokyo,Male
U0621,41.0,86023.52,Engineering,Tokyo,Male
U0622,46.0,96972.33,HR,London,Female
U0623,36.0,76951.38,Engineering,London,Male
U0624,50.0,93785.27,Sales,New York,Male
U0625,29.0,79125.19,Engineering,London,Male
U0626,58.0,113148.12,Sales,Paris,Male
U0627,54.0,117575.18,Engineering,Paris,Male
U0628,43.0,81250.65,HR,London,Female
U0629,26.0,45477.33,HR,London,Female
U0630,39.0,97018.65,Sales,Tokyo,Male
U0631,59.0,116916.29,Marketing,Paris,Male
U0632,58.0,115658.93,Sales,New York,Female
U0633,51.0,104836.17,Sales,Tokyo,Female
U0634,52.0,130017.7,Engineering,Tokyo,Male
U0635,31.0,83687.61,Engineering,New York,Male
U0636,36.0,84837.83,Sales,New York,Female
U0637,39.0,106536.23,HR,London,Female
U0638,44.0,78554.23,Engineering,London,Male
U0639,54.0,114558.84,Marketing,Tokyo,Male
U0640,37.0,74758.23,Engineering,Paris,Male
U0641,59.0,100309.12,Engineering,Paris,Male
U0642,56.0,116630.97,Marketing,Tokyo,Male
U0643,55.0,105091.74,Sales,Paris,Female
U0644,49.0,113335.01,Marketing,Paris,Male
U0645,23.0,42049.78,Sales,New York,Female
U0646,51.0,97481.08,Sales,London,Female
U0647,34.0,83330.69,Sales,London,Female
U0648,37.0,73345.46,Marketing,Tokyo,Female
U0649,26.0,63628.78,Sales,New York,Female
U0650,49.0,102243.59,HR,Paris,Male
U0651,41.0,86377.71,Marketing,Tokyo,Male
U0652,45.0,87559.53,HR,Tokyo,Male
U0653,48.0,101022.1,Sales,Paris,Female
U0654,51.0,100685.08,Engineering,London,Male
U0655,48.0,87961.97,Sales,Paris,Female
U0656,47.0,92957.46,HR,Tokyo,Male
U0657,28.0,68878.31,HR,London,Female
U0658,59.0,123360.09,Marketing,Tokyo,Male
U0659,26.0,59684.41,Engineering,New York,Male
U0660,44.0,88014.67,Marketing,London,Male
U0661,49.0,78622.1,HR,Tokyo,Female
U0662,55.0,97785.72,Sales,Tokyo,Male
U0663,36.0,69109.94,Engineering,New York,Male
U0664,53.0,94649.38,Sales,Paris,Female
U0665,47.0,88756.42,Sales,London,Female
U0666,52.0,98394.45,Engineering,Tokyo,Male
U0667,40.0,74695.91,Marketing,Tokyo,Female
U0668,30.0,74371.7,Sales,Tokyo,Female
U0669,50.0,99470.22,HR,Tokyo,Female
U0670,25.0,59346.7,Sales,Paris,Female
U0671,24.0,49639.45,Engineering,Paris,Male
U0672,50.0,114157.47,Engineering,Paris,Male
U0673,32.0,74209.8,Engineering,London,Male
U0674,54.0,102084.84,Marketing,Paris,Male
U0675,59.0,137616.29,Sales,London,Male
U0676,32.0,59454.78,Marketing,Paris,Female
U0677,48.0,98000.01,Marketing,Tokyo,Male
U0678,54.0,111770.27,Engineering,New York,Male
U0679,42.0,88883.65,Engineering,London,Male
U0680,52.0,111961.8,Marketing,New York,Male
U0681,59.0,110432.16,Sales,New York,Female
U0682,23.0,53123.35,HR,Tokyo,Female
U0683,48.0,101811.46,Marketing,Tokyo,Male
U0684,57.0,114004.72,Sales,London,Female
U0685,32.0,62102.56,Engineering,London,Male
U0686,39.0,69918.98,Engineering,London,Male
U0687,22.0,48803.51,Sales,Paris,Female
U0688,56.0,105395.3,HR,Paris,Female
U0689,56.0,114378.81,Engineering,New York,Male
U0690,52.0,102986.71,Engineering,London,Male
U0691,49.0,84658.39,Engineering,New York,Male
U0692,22.0,34665.61,Sales,Paris,Female
U0693,46.0,96047.76,Marketing,New York,Female
U0694,59.0,112756.82,Engineering,New York,Male
U0695,41.0,76415.8,Marketing,London,Female
U0696,24.0,40360.53,HR,London,Female
U0697,23.0,38699.88,Engineering,New York,Male
U0698,39.0,94426.67,Engineering,Paris,Male
U0699,31.0,50800.61,HR,New York,Female
U0700,26.0,66729.03,Engineering,Paris,Male
U0701,30.0,56692.69,Marketing,New York,Female
U0702,,39462.46,Sales,New York,Female
U0703,55.0,113838.24,Marketing,London,Male
U0704,59.0,118530.41,Sales,New York,Male
U0705,52.0,102025.0,Sales,Paris,Female
U0706,31.0,64198.84,Marketing,New York,Male
U0707,33.0,66371.98,Marketing,New York,Male
U0708,57.0,111844.02,Marketing,Paris,Male
U0709,42.0,93356.74,Marketing,New York,Male
U0710,27.0,39530.23,HR,New York,Female
U0711,24.0,38853.35,Engineering,New York,Male
U0712,31.0,54117.85,Sales,New York,Female
U0713,26.0,41420.63,Marketing,Paris,Female
U0714,47.0,94859.27,Marketing,Tokyo,Male
U0715,42.0,89054.2,Marketing,Paris,Male
U0716,47.0,74374.7,HR,Paris,Female
U0717,59.0,113259.47,Marketing,Tokyo,Male
U0718,47.0,90783.36,Marketing,Paris,Male
U0719,29.0,55141.44,Marketing,New York,Female
U0720,26.0,39149.12,Engineering,Paris,Male
U0721,36.0,68866.79,HR,New York,Female
U0722,37.0,64888.77,Marketing,London,Male
U0723,22.0,40656.23,Sales,New York,Female
U0724,37.0,56803.72,Sales,New York,Female
U0725,58.0,112724.41,Sales,Paris,Male
U0726,24.0,40809.66,HR,Paris,Female
U0727,52.0,101375.19,HR,Paris,Female
U0728,34.0,71007.93,Sales,London,Male
U0729,37.0,73552.65,Marketing,Tokyo,Female
U0730,42.0,91933.95,HR,New York,Female
U0731,23.0,42392.34,Sales,Tokyo,Female
U0732,48.0,102188.85,Sales,Tokyo,Female
U0733,59.0,129249.87,Marketing,London,Male
U0734,47.0,96737.6,Engineering,New York,Male
U0735,59.0,117792.02,HR,New York,Male
U0736,46.0,96143.62,Marketing,London,Male
U0737,32.0,67090.84,Sales,London,Female
U0738,29.0,68012.43,Sales,New York,Female
U0739,29.0,65937.99,Marketing,London,Female
U0740,54.0,116058.27,HR,Paris,Male
U0741,28.0,56440.26,Engineering,New York,Male
U0742,59.0,121412.27,Engineering,Tokyo,Male
U0743,42.0,87225.26,Sales,Paris,Male
U0744,29.0,45926.21,HR,Tokyo,Female
U0745,42.0,94689.16,Engineering,London,Male
U0746,41.0,65307.09,HR,Tokyo,Female
U0747,29.0,65121.87,HR,Paris,Female
U0748,52.0,106669.96,Sales,London,Male
U0749,50.0,97157.12,Engineering,Paris,Male
U0750,30.0,63911.9,Marketing,London,Male
U0751,36.0,76185.69,Sales,New York,Female
U0752,51.0,88922.0,Engineering,Tokyo,Male
U0753,47.0,108161.26,Engineering,Tokyo,Male
U0754,31.0,62721.38,Engineering,New York,Male
U0755,50.0,123147.32,Engineering,New York,Male
U0756,37.0,81897.71,Engineering,Tokyo,Male
U0757,57.0,114493.97,HR,New York,Female
U0758,41.0,75099.61,Sales,London,Female
U0759,58.0,114891.6,HR,Tokyo,Female
U0760,43.0,87498.31,Marketing,Paris,Male
U0761,28.0,70654.3,Engineering,New York,Male
U0762,44.0,100266.6,Sales,London,Male
U0763,50.0,104514.88,Engineering,Tokyo,Male
U0764,37.0,91691.91,Sales,Tokyo,Male
U0765,59.0,97838.19,HR,London,Male
U0766,49.0,102627.87,Sales,New York,Female
U0767,59.0,130556.52,Marketing,Tokyo,Male
U0768,52.0,109474.38,Marketing,New York,Male
U0769,35.0,56671.92,Sales,London,Female
U0770,54.0,121894.43,Sales,Paris,Female
U0771,30.0,67613.49,Sales,London,Male
U0772,48.0,99430.12,Sales,New York,Female
U0773,45.0,90883.58,Marketing,Tokyo,Male
U0774,34.0,87937.02,Engineering,New York,Male
U0775,47.0,98445.18,Sales,New York,Male
U0776,50.0,97580.8,Sales,Paris,Male
U0777,49.0,89886.21,Marketing,Tokyo,Male
U0778,49.0,105575.29,Marketing,Paris,Male
U0779,29.0,67862.33,HR,Paris,Female
U0780,44.0,88565.16,Sales,London,Male
U0781,50.0,94422.22,HR,London,Female
U0782,26.0,65300.57,Marketing,Tokyo,Male
U0783,28.0,47125.85,Marketing,Paris,Male
U0784,57.0,133694.45,Engineering,Paris,Male
U0785,48.0,88654.66,Sales,New York,Female
U0786,23.0,33217.02,HR,New York,Female
U0787,46.0,80496.33,Marketing,London,Male
U0788,30.0,48902.79,Marketing,Paris,Male
U0789,48.0,93634.04,HR,Tokyo,Female
U0790,22.0,39318.27,Engineering,Paris,Male
U0791,44.0,98246.4,Marketing,London,Male
U0792,31.0,70820.75,Sales,Tokyo,Female
U0793,46.0,89764.89,Marketing,Paris,Male
U0794,24.0,79033.84,Sales,New York,Female
U0795,27.0,51632.39,HR,Paris,Female
U0796,27.0,52964.84,Sales,London,Female
U0797,23.0,33225.82,HR,London,Female
U0798,39.0,77194.6,Sales,Paris,Female
U0799,44.0,90974.01,HR,London,Female
U0800,23.0,34157.79,Sales,New York,Female
U0801,33.0,61013.09,Engineering,New York,Male
U0802,43.0,89270.11,Sales,New York,Male
U0803,58.0,110751.65,Sales,Paris,Male
U0804,41.0,74658.41,Engineering,London,Male
U0805,45.0,97821.33,Marketing,New York,Male
U0806,41.0,69178.86,Marketing,Tokyo,Male
U0807,22.0,33120.78,Sales,London,Male
U0808,22.0,45773.79,Engineering,London,Male
U0809,38.0,84461.59,Sales,Tokyo,Male
U0810,22.0,47055.24,HR,London,Female
U0811,51.0,99761.13,HR,New York,Male
U0812,24.0,44946.11,Sales,London,Female
U0813,32.0,74104.42,Marketing,New York,Male
U0814,45.0,98590.01,Marketing,New York,Male
U0815,43.0,86498.49,Sales,New York,Male
U0816,47.0,91223.81,Sales,Paris,Female
U0817,34.0,68352.72,HR,London,Female
U0818,22.0,36728.03,Marketing,Tokyo,Female
U0819,45.0,88498.24,Sales,Paris,Male
U0820,31.0,57104.63,HR,Paris,Female
U0821,56.0,110991.55,Marketing,Paris,Male
U0822,45.0,85463.16,Engineering,Paris,Male
U0823,49.0,103239.52,HR,New York,Male
U0824,57.0,122184.05,Marketing,New York,Male
U0825,37.0,70202.84,Marketing,Tokyo,Male
U0826,37.0,65881.2,HR,London,Female
U0827,38.0,83116.22,Engineering,Tokyo,Male
U0828,36.0,73847.59,HR,London,Female
U0829,37.0,70332.64,Marketing,New York,Male
U0830,36.0,85755.52,Sales,London,Male
U0831,55.0,104349.66,Sales,London,Male
U0832,32.0,44070.64,HR,Paris,Female
U0833,22.0,36920.41,Marketing,Tokyo,Male
U0834,36.0,88183.78,Sales,Paris,Female
U0835,47.0,90822.96,Marketing,Paris,Male
U0836,25.0,44845.61,HR,Paris,Female
U0837,26.0,52266.03,Sales,Paris,Female
U0838,56.0,122110.63,Marketing,New York,Male
U0839,34.0,67171.0,Sales,Tokyo,Female
U0840,31.0,67913.48,HR,Paris,Female
U0841,32.0,62107.34,Marketing,Tokyo,Female
U0842,39.0,83992.11,Sales,Paris,Female
U0843,55.0,111802.63,HR,New York,Male
U0844,44.0,84020.08,Sales,Paris,Male
U0845,28.0,58580.92,Sales,London,Female
U0846,24.0,42574.9,Engineering,New York,Male
U0847,33.0,52218.12,Engineering,Tokyo,Male
U0848,28.0,55801.12,HR,London,Female
U0849,47.0,81106.26,Engineering,London,Male
U0850,54.0,113974.3,HR,New York,Male
U0851,58.0,115625.09,Engineering,Tokyo,Male
U0852,36.0,86232.92,Sales,New York,Male
U0853,23.0,42697.63,HR,Paris,Female
U0854,28.0,55799.73,HR,New York,Female
U0855,53.0,91303.74,Sales,New York,Female
U0856,25.0,38959.07,HR,Paris,Female
U0857,41.0,65212.77,HR,Paris,Female
U0858,57.0,124774.94,Engineering,Tokyo,Male
U0859,53.0,101404.46,HR,New York,Female
U0860,49.0,111270.8,Marketing,Paris,Male
U0861,34.0,41193.89,Sales,Tokyo,Female
U0862,22.0,59480.74,Engineering,Tokyo,Male
U0863,56.0,111319.77,Engineering,Paris,Male
U0864,51.0,105398.47,Marketing,Paris,Male
U0865,57.0,103370.57,Sales,Tokyo,Female
U0866,46.0,97272.9,Sales,London,Male
U0867,37.0,70260.86,Engineering,Paris,Male
U0868,40.0,68060.46,HR,London,Female
U0869,22.0,31923.34,Engineering,Tokyo,Male
U0870,26.0,39746.5,Sales,New York,Female
U0871,43.0,89802.4,Marketing,London,Male
U0872,45.0,83643.68,Engineering,London,Male
U0873,58.0,99599.06,Sales,London,Male
U0874,57.0,117693.0,Engineering,London,Male
U0875,57.0,92272.7,HR,London,Male
U0876,25.0,63290.72,Engineering,London,Male
U0877,57.0,133864.11,Engineering,New York,Male
U0878,39.0,64875.76,Sales,New York,Female
U0879,37.0,84524.51,Sales,New York,Male
U0880,39.0,81490.98,Sales,London,Female
U0881,43.0,80999.61,Engineering,Tokyo,Male
U0882,23.0,41466.28,HR,Paris,Female
U0883,42.0,90544.78,Marketing,London,Male
U0884,57.0,113600.49,Marketing,New York,Male
U0885,50.0,74057.91,Sales,Tokyo,Female
U0886,47.0,114730.14,Sales,Tokyo,Male
U0887,42.0,88331.74,Engineering,London,Male
U0888,38.0,75479.89,Marketing,New York,Male
U0889,37.0,66815.77,Sales,Paris,Female
U0890,52.0,102110.39,HR,Paris,Female
U0891,30.0,72691.87,HR,New York,Female
U0892,52.0,106616.18,Sales,New York,Female
U0893,35.0,73753.75,Sales,Tokyo,Female
U0894,58.0,103508.29,Marketing,London,Male
U0895,23.0,42503.7,Marketing,London,Female
U0896,35.0,70510.52,Engineering,London,Male
U0897,54.0,114965.66,Marketing,Paris,Male
U0898,56.0,107841.84,HR,Paris,Male
U0899,41.0,91278.69,HR,Paris,Male
U0900,23.0,34556.47,Sales,London,Male
U0901,40.0,80695.36,Marketing,New York,Male
U0902,58.0,115023.85,Engineering,New York,Male
U0903,39.0,62844.74,HR,London,Female
U0904,37.0,73522.92,HR,London,Female
U0905,25.0,44173.95,Engineering,New York,Male
U0906,33.0,80137.75,Engineering,New York,Male
U0907,50.0,95897.44,HR,Paris,Male
U0908,28.0,59508.71,HR,Tokyo,Female
U0909,35.0,57689.58,Engineering,Tokyo,Male
U0910,33.0,68365.69,HR,London,Female
U0911,56.0,107849.54,Sales,Tokyo,Male
U0912,26.0,44237.24,Sales,Tokyo,Male
U0913,38.0,104338.92,Engineering,Tokyo,Male
U0914,53.0,102465.51,Marketing,Paris,Male
U0915,31.0,59880.51,Engineering,Paris,Male
U0916,38.0,85019.93,Engineering,New York,Male
U0917,26.0,44315.73,Marketing,London,Female
U0918,30.0,64032.72,Marketing,Tokyo,Male
U0919,54.0,113103.2,Marketing,New York,Male
U0920,57.0,116447.0,Sales,Paris,Female
U0921,57.0,136963.39,HR,Tokyo,Female
U0922,39.0,69957.31,Sales,London,Female
U0923,30.0,75376.01,HR,Tokyo,Female
U0924,50.0,104721.4,Sales,Paris,Male
U0925,35.0,79094.5,HR,Tokyo,Female
U0926,46.0,95412.34,Sales,Tokyo,Female
U0927,36.0,90782.77,Marketing,Tokyo,Male
U0928,27.0,50799.22,Engineering,Tokyo,Male
U0929,50.0,104972.2,Sales,Paris,Female
U0930,36.0,85054.73,HR,New York,Male
U0931,50.0,94411.57,Marketing,Tokyo,Female
U0932,25.0,60004.37,Sales,London,Female
U0933,39.0,77813.62,Sales,Tokyo,Female
U0934,37.0,61651.16,Marketing,London,Female
U0935,32.0,49484.1,Sales,London,Female
U0936,35.0,69091.8,Engineering,Tokyo,Male
U0937,24.0,57908.85,Sales,Tokyo,Female
U0938,59.0,97210.3,Engineering,London,Male
U0939,39.0,80004.5,Engineering,Paris,Male
U0940,41.0,90923.77,Marketing,New York,Male
U0941,46.0,79220.5,Sales,London,Female
U0942,59.0,111660.33,Marketing,Paris,Male
U0943,34.0,73723.67,Sales,New York,Female
U0944,25.0,58485.38,Sales,New York,Female
U0945,35.0,86040.98,HR,New York,Female
U0946,54.0,102136.59,Sales,Tokyo,Female
U0947,49.0,89844.23,Marketing,Tokyo,Male
U0948,58.0,132526.85,Engineering,London,Male
U0949,29.0,50450.58,Sales,Tokyo,Female
U0950,55.0,115072.86,HR,Paris,Female
U0951,26.0,73831.15,Marketing,New York,Female
U0952,26.0,59527.09,Sales,New York,Female
U0953,52.0,111832.7,Marketing,New York,Male
U0954,30.0,72780.66,HR,Tokyo,Female
U0955,53.0,111248.68,HR,Tokyo,Female
U0956,54.0,115880.7,Marketing,Tokyo,Male
U0957,24.0,44574.1,Sales,Paris,Female
U0958,51.0,113599.62,Engineering,Tokyo,Male
U0959,33.0,70134.82,HR,Tokyo,Male
U0960,50.0,85219.31,Sales,Tokyo,Female
U0961,24.0,50429.44,Sales,Paris,Female
U0962,47.0,72303.52,Engineering,Tokyo,Male
U0963,51.0,109139.13,HR,London,Male
U0964,30.0,57664.48,HR,Tokyo,Female
U0965,47.0,113055.53,Sales,London,Female
U0966,23.0,50896.31,Sales,Paris,Female
U0967,24.0,57241.82,Engineering,London,Male
U0968,25.0,39507.77,Engineering,Paris,Male
U0969,46.0,98845.75,HR,Tokyo,Female
U0970,34.0,61593.42,Marketing,Tokyo,Male
U0971,56.0,122905.18,HR,London,Female
U0972,44.0,76816.48,Sales,Tokyo,Female
U0973,30.0,61098.07,HR,London,Female
U0974,23.0,34421.18,Marketing,Paris,Male
U0975,52.0,105258.1,Engineering,Tokyo,Male
U0976,23.0,66224.87,Marketing,Tokyo,Female
U0977,53.0,113212.68,Marketing,Tokyo,Female
U0978,39.0,77673.71,Marketing,New York,Female
U0979,34.0,43378.41,Engineering,New York,Male
U0980,26.0,46643.13,Marketing,London,Female
U0981,31.0,66746.54,Marketing,New York,Male
U0982,46.0,86891.42,Marketing,Tokyo,Male
U0983,55.0,124271.5,Sales,New York,Male
U0984,58.0,116715.38,Marketing,London,Male
U0985,51.0,112785.95,Engineering,New York,Male
U0986,28.0,58049.01,Marketing,Paris,Male
U0987,27.0,51240.18,Marketing,Paris,Female
U0988,24.0,43286.73,Engineering,New York,Male
U0989,34.0,57878.46,Marketing,Paris,Male
U0990,24.0,58966.13,Engineering,Paris,Male
U0991,47.0,89719.88,Marketing,New York,Male
U0992,45.0,95222.97,Engineering,Paris,Male
U0993,27.0,48742.55,Marketing,London,Male
U0994,33.0,55169.71,Marketing,London,Female
U0995,57.0,119551.41,Sales,Tokyo,Male
U0996,23.0,38532.96,Sales,London,Female
U0997,32.0,59995.13,Marketing,Tokyo,Female
U0998,55.0,97513.12,Marketing,Tokyo,Female
U0999,47.0,89068.77,HR,New York,Male
U1000,39.0,78241.07,Engineering,Paris,Male
U1001,42.0,81125.09,HR,New York,Female
U1002,57.0,122182.27,Sales,Tokyo,Male
U1003,43.0,87455.21,Sales,New York,Female
U1004,51.0,132873.14,Sales,Paris,Male
U1005,51.0,106242.51,Sales,Paris,Male
U1006,29.0,40645.12,Marketing,Paris,Male
U1007,55.0,107871.18,Sales,Tokyo,Female
U1008,30.0,58737.52,Marketing,New York,Female
U1009,41.0,75863.69,Marketing,New York,Male
U1010,46.0,92726.11,Sales,Tokyo,Female
U1011,40.0,73566.03,Sales,Tokyo,Male
U1012,26.0,55328.2,Engineering,London,Male
U1013,32.0,44913.12,HR,New York,Female
U1014,36.0,83441.58,Sales,Paris,Male
U1015,29.0,42217.1,Engineering,New York,Male
U1016,40.0,77364.44,Engineering,London,Male
U1017,44.0,80672.93,HR,Paris,Female
U1018,48.0,99059.2,Marketing,London,Male
U1019,53.0,104167.59,Sales,Tokyo,Male
U1020,47.0,96516.51,HR,Tokyo,Female
U1021,48.0,107111.92,Sales,New York,Female
U1022,40.0,87686.15,Engineering,Tokyo,Male
U1023,50.0,100363.07,Engineering,Tokyo,Male
U1024,54.0,112595.08,Marketing,New York,Male
U1025,40.0,99600.08,Engineering,London,Male
U1026,58.0,124042.38,Engineering,London,Male
U1027,40.0,77064.62,HR,Paris,Female
U1028,54.0,120778.64,Sales,Paris,Male
U1029,37.0,77913.1,Sales,London,Female
U1030,44.0,78372.25,HR,Tokyo,Female
U1031,28.0,54192.78,Marketing,Paris,Male
U1032,47.0,79277.43,Sales,London,Female
U1033,53.0,83149.8,Engineering,Tokyo,Male
U1034,33.0,56509.6,Sales,Tokyo,Female
U1035,29.0,59225.81,Engineering,London,Male
U1036,26.0,53255.09,Marketing,New York,Female
U1037,49.0,83884.24,HR,London,Female
U1038,26.0,28212.38,Sales,Tokyo,Female
U1039,47.0,108707.62,HR,Paris,Female
U1040,26.0,52952.93,Sales,Tokyo,Male
U1041,43.0,101557.12,Engineering,Tokyo,Male
U1042,36.0,86985.91,HR,London,Male
U1043,34.0,75347.1,Sales,Tokyo,Female
U1044,49.0,98591.44,Engineering,New York,Male
U1045,54.0,104023.49,HR,Paris,Male
U1046,44.0,95185.97,HR,London,Male
U1047,54.0,106401.42,Sales,New York,Female
U1048,39.0,72103.81,Sales,Paris,Female
U1049,51.0,81020.95,Sales,New York,Male
U1050,47.0,93168.95,Engineering,Tokyo,Male
U1051,37.0,84966.71,Sales,Tokyo,Female
U1052,34.0,80593.17,HR,New York,Female
U1053,54.0,108532.79,HR,Paris,Female
U1054,47.0,85112.9,Sales,New York,Female
U1055,22.0,53027.44,Sales,New York,Female
U1056,59.0,117846.35,Marketing,New York,Male
U1057,23.0,42343.25,HR,Paris,Female
U1058,27.0,39440.85,Engineering,New York,Male
U1059,59.0,139037.61,Marketing,Tokyo,Male
U1060,45.0,97383.98,Sales,London,Female
U1061,39.0,86462.49,Sales,Tokyo,Male
U1062,48.0,87371.91,HR,Tokyo,Female
U1063,29.0,58797.5,Sales,New York,Female
U1064,49.0,97185.06,Engineering,London,Male
U1065,31.0,69820.95,HR,New York,Female
U1066,38.0,89597.18,Sales,London,Female
U1067,50.0,85657.84,HR,Tokyo,Female
U1068,27.0,43253.22,Sales,Paris,Female
U1069,35.0,76457.38,Sales,New York,Female
U1070,43.0,80919.71,Sales,Tokyo,Male
U1071,27.0,62148.74,Engineering,London,Male
U1072,47.0,90269.41,Engineering,Tokyo,Male
U1073,33.0,53512.25,HR,Tokyo,Female
U1074,56.0,94406.51,Sales,Tokyo,Female
U1075,35.0,74841.28,Sales,Paris,Female
U1076,43.0,91086.51,Engineering,New York,Male
U1077,44.0,97702.16,Sales,New York,Female
U1078,28.0,59278.74,Engineering,New York,Male
U1079,46.0,54425.65,Sales,Paris,Female
U1080,34.0,73034.34,HR,Paris,Female
U1081,42.0,69425.43,Sales,London,Female
U1082,31.0,43322.82,Sales,New York,Female
U1083,30.0,40118.45,Marketing,London,Male
U1084,36.0,51198.12,Engineering,Tokyo,Male
U1085,23.0,48789.78,Sales,London,Female
U1086,46.0,84688.16,Sales,London,Female
U1087,34.0,52808.95,Marketing,Tokyo,Female
U1088,55.0,110230.83,Marketing,Tokyo,Female
U1089,55.0,98940.67,Engineering,London,Male
U1090,56.0,121810.71,Marketing,London,Male
U1091,59.0,132502.19,HR,New York,Male
U1092,24.0,45823.98,Marketing,Paris,Female
U1093,27.0,67772.74,HR,Tokyo,Female
U1094,40.0,93755.91,Engineering,London,Male
U1095,24.0,48846.08,Engineering,Paris,Male
U1096,39.0,95334.53,Engineering,London,Male
U1097,30.0,53783.38,Engineering,New York,Male
U1098,,46447.45,Engineering,London,Male
U1099,26.0,36456.22,HR,Tokyo,Female
U1100,24.0,41323.15,HR,London,Female
U1101,32.0,69343.02,Engineering,London,Male
U1102,51.0,90451.77,Marketing,Tokyo,Male
